Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
1-01-16,HDFC,EQ,1263.75,1261,1266.9,1250.65,1257.8,1258.45,1258.39,676161,8.51E+13,13230,308262,0.4559
1-04-16,HDFC,EQ,1258.45,1250,1253.9,1212.05,1217.15,1216.7,1227.55,1995329,2.45E+14,78529,1360507,0.6818
1-05-16,HDFC,EQ,1216.7,1229.9,1233.45,1206.5,1208.15,1209.4,1219.5,2325929,2.84E+14,109820,1644980,0.7072
1-06-16,HDFC,EQ,1209.4,1209.6,1220.75,1202.4,1207.55,1209.3,1210.81,2746330,3.33E+14,96546,2001431,0.7288
1-07-16,HDFC,EQ,1209.3,1198.85,1203.55,1175,1176.35,1179.45,1186.35,1780298,2.11E+14,60151,1172564,0.6586
1-08-16,HDFC,EQ,1179.45,1189.85,1230,1169,1176.45,1174.4,1175.62,2467149,2.90E+14,79183,1703449,0.6905
1-11-16,HDFC,EQ,1174.4,1165,1171,1150.1,1162.35,1161.55,1158.32,2288312,2.65E+14,90184,1541783,0.6738
1-12-16,HDFC,EQ,1161.55,1169.4,1169.4,1146.05,1149,1151.85,1152.94,1942208,2.24E+14,60394,1307327,0.6731
1-13-16,HDFC,EQ,1151.85,1157,1173.65,1145.35,1166,1167.65,1157.4,1830178,2.12E+14,67493,1013586,0.5538
1-14-16,HDFC,EQ,1167.65,1154.9,1167,1147.15,1162,1159.3,1158.69,3250397,3.77E+14,88329,2243147,0.6901
1-15-16,HDFC,EQ,1159.3,1160.7,1167.3,1143.15,1148,1149.8,1155.28,1890878,2.18E+14,54238,1215113,0.6426
1-18-16,HDFC,EQ,1149.8,1140,1157.7,1125.1,1127.95,1131.8,1139.19,2262744,2.58E+14,48680,1569012,0.6934
1-19-16,HDFC,EQ,1131.8,1132.9,1157.15,1130.9,1151,1153,1146.74,1418630,1.63E+14,68378,861562,0.6073
1-20-16,HDFC,EQ,1153,1140.25,1198.1,1129.15,1138,1136.65,1136.18,2585069,2.94E+14,82183,1936503,0.7491
1-21-16,HDFC,EQ,1136.65,1147.05,1147.7,1121.15,1132,1131.1,1131.36,5451792,6.17E+14,98807,4097208,0.7515
1-22-16,HDFC,EQ,1131.1,1140,1163.2,1135.2,1159,1158.45,1154.39,2741456,3.16E+14,90734,1970887,0.7189
1-25-16,HDFC,EQ,1158.45,1165,1183.4,1155,1175,1174.6,1175.68,2457396,2.89E+14,105103,1957586,0.7966
1-27-16,HDFC,EQ,1174.6,1176.4,1188.45,1162,1162.5,1169.95,1175.94,2496568,2.94E+14,63831,1663988,0.6665
1-28-16,HDFC,EQ,1169.95,1150,1159.65,1138,1151.5,1147.75,1149.97,4077193,4.69E+14,145360,3012750,0.7389
1-29-16,HDFC,EQ,1147.75,1147.75,1187.75,1145.05,1177,1180,1175.65,3136336,3.69E+14,124408,2128783,0.6787
2-01-16,HDFC,EQ,1180,1182.4,1193.95,1170.6,1178.15,1180.05,1182.69,2136935,2.53E+14,100847,1458767,0.6826
2-02-16,HDFC,EQ,1180.05,1177.6,1192.85,1166.5,1180.6,1179.8,1181.82,2338231,2.76E+14,86110,1616392,0.6913
2-03-16,HDFC,EQ,1179.8,1174.4,1180.85,1158.4,1161.8,1160.95,1167.76,2896768,3.38E+14,84663,2068425,0.714
2-04-16,HDFC,EQ,1160.95,1165.25,1177,1163.3,1168,1168.35,1171,1622222,1.90E+14,59429,993851,0.6126
2-05-16,HDFC,EQ,1168.35,1169,1186.1,1169,1183.6,1182.95,1182.13,1168106,1.38E+14,56288,674853,0.5777
2-08-16,HDFC,EQ,1182.95,1185.2,1186,1158.05,1160,1164.1,1171.97,1497068,1.75E+14,60090,1061171,0.7088
2-09-16,HDFC,EQ,1164.1,1151.1,1168.65,1140.3,1158,1159.9,1151.23,1662393,1.91E+14,48668,1001949,0.6027
2-10-16,HDFC,EQ,1159.9,1155,1156.75,1110.5,1118.8,1116.55,1128.59,2964666,3.35E+14,110371,2230198,0.7523
2-11-16,HDFC,EQ,1116.55,1110.3,1115.1,1058.05,1070,1066.65,1091.85,3006630,3.28E+14,74548,2171125,0.7221
2-12-16,HDFC,EQ,1066.65,1079,1097.1,1067.2,1083.65,1083.75,1084.68,3490711,3.79E+14,116963,2274452,0.6516
2-15-16,HDFC,EQ,1083.75,1093.4,1102,1076,1082,1080.45,1088.05,4217676,4.59E+14,102410,3009995,0.7137
2-16-16,HDFC,EQ,1080.45,1084.5,1090.45,1063.9,1079,1077.15,1074.08,3312107,3.56E+14,76993,2000603,0.604
2-17-16,HDFC,EQ,1077.15,1078,1085.4,1060.15,1079.85,1076.3,1074.44,2237100,2.40E+14,83656,1581249,0.7068
2-18-16,HDFC,EQ,1076.3,1086.85,1086.85,1062.7,1065.75,1069.1,1070.18,3891721,4.16E+14,139499,3099486,0.7964
2-19-16,HDFC,EQ,1069.1,1065,1065.4,1046.2,1059.65,1060.85,1056.15,2939450,3.10E+14,116310,2085991,0.7097
2-22-16,HDFC,EQ,1060.85,1051,1063.75,1047.85,1058.8,1058.4,1059.3,3374621,3.57E+14,94904,2573023,0.7625
2-23-16,HDFC,EQ,1058.4,1062,1062,1040,1048.7,1051.1,1049.97,3253934,3.42E+14,130789,2641903,0.8119
2-24-16,HDFC,EQ,1051.1,1050.8,1050.8,1018.55,1023.05,1022.1,1032,4731925,4.88E+14,140161,3396353,0.7178
2-25-16,HDFC,EQ,1022.1,1022,1049.5,1011.45,1042,1042.65,1034.31,6122303,6.33E+14,152516,4767861,0.7788
2-26-16,HDFC,EQ,1042.65,1056.7,1059,1048.35,1054,1053.7,1053.57,4862409,5.12E+14,149956,3440132,0.7075
2-29-16,HDFC,EQ,1053.7,1056,1078.5,1022.05,1064.75,1060.3,1058.22,5507689,5.83E+14,127502,3594860,0.6527
3-01-16,HDFC,EQ,1060.3,1072,1073.5,1046.8,1072.4,1069.45,1060.35,5690459,6.03E+14,141765,4438457,0.78
3-02-16,HDFC,EQ,1069.45,1081.95,1107,1077,1103,1099.55,1098.77,4070235,4.47E+14,91567,3057624,0.7512
3-03-16,HDFC,EQ,1099.55,1114.7,1135.8,1107.05,1122.4,1124.15,1120.4,2754190,3.09E+14,87449,1957525,0.7107
3-04-16,HDFC,EQ,1124.15,1128,1134.9,1105,1127.85,1129,1119.36,1624796,1.82E+14,57813,1047257,0.6445
3-08-16,HDFC,EQ,1129,1120,1150.8,1119,1149.9,1146.45,1141.26,3121092,3.56E+14,95572,2395119,0.7674
3-09-16,HDFC,EQ,1146.45,1144,1145,1106,1129.65,1128.65,1122.14,3962894,4.45E+14,161185,2832177,0.7147
3-10-16,HDFC,EQ,1128.65,1134.8,1157,1123.95,1157,1153.15,1137.39,4555206,5.18E+14,199186,3508860,0.7703
3-11-16,HDFC,EQ,1153.15,1159,1167,1146.5,1161.9,1160.5,1155.96,2950536,3.41E+14,98690,2209057,0.7487
3-14-16,HDFC,EQ,1160.5,1168,1175,1146.75,1160,1158.7,1160.67,1239365,1.44E+14,57993,780121,0.6295
3-15-16,HDFC,EQ,1158.7,1144,1148.7,1109.4,1113.15,1111.35,1121.48,3897662,4.37E+14,125955,2726228,0.6995
3-16-16,HDFC,EQ,1111.35,1101.1,1128.7,1095.5,1128,1125.95,1108.29,3068113,3.40E+14,103900,1924949,0.6274
3-17-16,HDFC,EQ,1125.95,1135.55,1152,1104,1107.05,1108.05,1122.4,4138764,4.65E+14,124761,2642529,0.6385
3-18-16,HDFC,EQ,1108.05,1111.4,1133,1104,1130.25,1129.3,1119.04,4859516,5.44E+14,125203,3604408,0.7417
3-21-16,HDFC,EQ,1129.3,1130,1155.85,1128.05,1150.5,1151.25,1142.35,3940026,4.50E+14,108048,2849765,0.7233
3-22-16,HDFC,EQ,1151.25,1142.05,1174,1136,1167.95,1168.1,1150.04,3440836,3.96E+14,107205,2732288,0.7941
3-23-16,HDFC,EQ,1168.1,1162.1,1167.7,1143.65,1160,1162.75,1154.31,2117350,2.44E+14,74414,1403520,0.6629
3-28-16,HDFC,EQ,1162.75,1154.5,1170.25,1137.3,1143.2,1143.35,1146.39,3943656,4.52E+14,88017,3133202,0.7945
3-29-16,HDFC,EQ,1143.35,1135.25,1142,1120.65,1123.95,1125.75,1130.7,3752026,4.24E+14,84976,2826935,0.7534
3-30-16,HDFC,EQ,1125.75,1128.25,1131.35,1110.15,1115.5,1115.3,1115.42,4842266,5.40E+14,148632,4083699,0.8433
3-31-16,HDFC,EQ,1115.3,1111,1118.95,1098,1107,1105.6,1105.92,9556036,1.06E+15,175689,7111787,0.7442
4-01-16,HDFC,EQ,1105.6,1100,1117.8,1092.25,1115.2,1113.4,1103.01,3894156,4.30E+14,136099,2885731,0.741
4-04-16,HDFC,EQ,1113.4,1122.5,1124.25,1095.6,1099.5,1103.7,1105,3275522,3.62E+14,88687,2344658,0.7158
4-05-16,HDFC,EQ,1103.7,1102,1111,1085.5,1098.15,1103.45,1102.58,4368286,4.82E+14,94052,3310963,0.758
4-06-16,HDFC,EQ,1103.45,1112.35,1112.35,1091.2,1103.1,1102.05,1099.57,2913779,3.20E+14,93310,2042409,0.7009
4-07-16,HDFC,EQ,1102.05,1100,1100,1065.5,1073,1070.85,1074.12,4883634,5.25E+14,169971,3123726,0.6396
4-08-16,HDFC,EQ,1070.85,1071.8,1082.85,1068.15,1077.05,1079.55,1076.07,1944688,2.09E+14,70961,1314416,0.6759
4-11-16,HDFC,EQ,1079.55,1083.95,1084.7,1060.15,1079.75,1079.8,1073.64,3737043,4.01E+14,88223,2639205,0.7062
4-12-16,HDFC,EQ,1079.8,1085,1091.95,1076.05,1088.6,1090.5,1086.39,1864121,2.03E+14,56077,1275280,0.6841
4-13-16,HDFC,EQ,1090.5,1098.1,1117.45,1093.65,1115,1114.95,1110.48,3361554,3.73E+14,98823,2457229,0.731
4-18-16,HDFC,EQ,1114.95,1130,1139.4,1093.45,1135,1132.4,1121.23,3916572,4.39E+14,120284,3027702,0.773
4-20-16,HDFC,EQ,1132.4,1148.7,1158.65,1135,1143,1140,1144.25,4669646,5.34E+14,158599,3676278,0.7873
4-21-16,HDFC,EQ,1140,1145,1157.45,1140.2,1149.1,1150.1,1151.5,6522775,7.51E+14,152047,5853525,0.8974
4-22-16,HDFC,EQ,1150.1,1141,1152.05,1121.95,1130,1131.9,1132.76,2628319,2.98E+14,135116,1885317,0.7173
4-25-16,HDFC,EQ,1131.9,1120,1127.5,1106.3,1114,1112,1114.5,1859499,2.07E+14,71243,1356469,0.7295
4-26-16,HDFC,EQ,1112,1104,1131.85,1103.05,1129.5,1127.3,1117.93,2511483,2.81E+14,71574,1896765,0.7552
4-27-16,HDFC,EQ,1127.3,1122.4,1128.5,1113.1,1121.5,1121.5,1119.57,1866265,2.09E+14,47979,1444082,0.7738
4-28-16,HDFC,EQ,1121.5,1121,1126.4,1082.05,1086.55,1085.55,1096.19,5791623,6.35E+14,113552,4089545,0.7061
4-29-16,HDFC,EQ,1085.55,1084.8,1102.25,1074.2,1090,1088.45,1086.92,4202421,4.57E+14,129121,3013293,0.717
5-02-16,HDFC,EQ,1088.45,1091.45,1097,1078.55,1093.1,1091.9,1088.78,2394549,2.61E+14,85186,867473,0.3623
5-03-16,HDFC,EQ,1091.9,1097,1116.55,1095.05,1101.9,1099.6,1104.74,3372825,3.73E+14,98895,2101186,0.623
5-04-16,HDFC,EQ,1099.6,1099,1138,1098,1130.5,1129.9,1127.84,4419894,4.98E+14,131063,3145228,0.7116
5-05-16,HDFC,EQ,1129.9,1137,1176.2,1135,1163.2,1162.65,1161.85,4663686,5.42E+14,130606,3183640,0.6826
5-06-16,HDFC,EQ,1162.65,1161,1173.95,1149.1,1167.3,1167.8,1162.36,2591447,3.01E+14,86348,1712477,0.6608
5-09-16,HDFC,EQ,1167.8,1168.1,1207,1168.1,1206.15,1203.6,1195.33,2462695,2.94E+14,88854,1499157,0.6087
5-10-16,HDFC,EQ,1203.6,1202.2,1220.45,1197,1215.05,1218.55,1211.45,2687851,3.26E+14,98217,1889757,0.7031
5-11-16,HDFC,EQ,1218.55,1207.5,1221.5,1200.2,1204,1203.8,1210.12,3080420,3.73E+14,90490,2096723,0.6807
5-12-16,HDFC,EQ,1203.8,1204,1212.45,1190,1196.1,1195.85,1199.95,1850802,2.22E+14,53012,1200082,0.6484
5-13-16,HDFC,EQ,1195.85,1192,1203.1,1158.65,1165.2,1166,1172.19,2819653,3.31E+14,132591,1954306,0.6931
5-16-16,HDFC,EQ,1166,1164.4,1191,1160.5,1186.65,1186.45,1171.7,2309079,2.71E+14,86899,1626066,0.7042
5-17-16,HDFC,EQ,1186.45,1197.5,1230,1191.25,1215,1217.85,1217.36,3760375,4.58E+14,145858,2752278,0.7319
5-18-16,HDFC,EQ,1217.85,1205.25,1214.3,1196.4,1208,1208.2,1205.94,4337073,5.23E+14,100047,2936222,0.677
5-19-16,HDFC,EQ,1208.2,1208.5,1208.55,1173.3,1175,1175.85,1184.31,2454891,2.91E+14,133917,1588979,0.6473
5-20-16,HDFC,EQ,1175.85,1178.1,1193.8,1172.15,1180,1179.55,1185.68,3001619,3.56E+14,98201,2002684,0.6672
5-23-16,HDFC,EQ,1179.55,1184,1187.25,1158.4,1162.15,1160.25,1166.57,1882187,2.20E+14,59311,1267625,0.6735
5-24-16,HDFC,EQ,1160.25,1163.9,1177.9,1159.15,1175,1172.75,1167.53,1650889,1.93E+14,93151,941439,0.5703
5-25-16,HDFC,EQ,1172.75,1186,1212.45,1182.2,1208,1207.05,1203.46,2675175,3.22E+14,106301,1769474,0.6614
5-26-16,HDFC,EQ,1207.05,1210.4,1235,1191.7,1229.25,1228.25,1216.39,2940863,3.58E+14,119948,1667051,0.5669
5-27-16,HDFC,EQ,1228.25,1230,1268.4,1218.35,1250,1255.55,1245.21,3246784,4.04E+14,84204,2079441,0.6405
5-30-16,HDFC,EQ,1255.55,1255.2,1259,1212.35,1235,1233.95,1232.14,2889133,3.56E+14,107205,1787400,0.6187
5-31-16,HDFC,EQ,1233.95,1235.05,1247.8,1222.35,1242.15,1237.7,1235.37,5155776,6.37E+14,89939,3922777,0.7609
6-01-16,HDFC,EQ,1237.7,1242.15,1248.35,1230,1242.65,1243.25,1240.56,2279936,2.83E+14,70333,1546879,0.6785
6-02-16,HDFC,EQ,1243.25,1236.05,1263.5,1232.55,1258.45,1260.55,1245.27,1671551,2.08E+14,90166,1057879,0.6329
6-03-16,HDFC,EQ,1260.55,1266,1268.8,1246,1256.25,1254.9,1255.27,1801598,2.26E+14,61484,1197846,0.6649
6-06-16,HDFC,EQ,1254.9,1261,1264.95,1247.7,1256,1251.65,1253.21,1879964,2.36E+14,61962,1323407,0.704
6-07-16,HDFC,EQ,1251.65,1256.5,1260,1242.8,1250,1251.3,1250.53,2976354,3.72E+14,100145,2195403,0.7376
6-08-16,HDFC,EQ,1251.3,1252.2,1267,1247.6,1255,1262.5,1261.93,2594901,3.27E+14,75496,2038089,0.7854
6-09-16,HDFC,EQ,1262.5,1257,1258,1233.35,1240,1237.5,1241.7,2153365,2.67E+14,77338,1607356,0.7464
6-10-16,HDFC,EQ,1237.5,1233,1251.7,1228,1231,1230.4,1234.85,2144364,2.65E+14,96555,1554708,0.725
6-13-16,HDFC,EQ,1230.4,1218.05,1225,1201.2,1208.1,1205.35,1209.17,4888040,5.91E+14,96393,3511920,0.7185
6-14-16,HDFC,EQ,1205.35,1208.3,1209.4,1189,1199.8,1198.2,1194.57,2396987,2.86E+14,94408,1737590,0.7249
6-15-16,HDFC,EQ,1198.2,1206.2,1209.4,1189.25,1205,1205.15,1198.55,2921199,3.50E+14,66597,2166267,0.7416
6-16-16,HDFC,EQ,1205.15,1198,1205.8,1182.15,1200.7,1200.95,1194.66,1840887,2.20E+14,108127,1063519,0.5777
6-17-16,HDFC,EQ,1200.95,1215,1235.9,1210.35,1223,1227.3,1223.83,2684017,3.28E+14,111231,1627067,0.6062
6-20-16,HDFC,EQ,1227.3,1212,1234,1206,1230.15,1227.55,1225.12,2128249,2.61E+14,60941,1325332,0.6227
6-21-16,HDFC,EQ,1227.55,1233,1242.4,1220,1235.6,1238.15,1233.66,2277146,2.81E+14,52366,1713113,0.7523
6-22-16,HDFC,EQ,1238.15,1234,1241.8,1225,1237.5,1238.35,1233.51,2568936,3.17E+14,72434,1968465,0.7663
6-23-16,HDFC,EQ,1238.35,1237.9,1249.45,1228.2,1243.05,1245.5,1239.1,1323818,1.64E+14,55418,889557,0.672
6-24-16,HDFC,EQ,1245.5,1210,1225.9,1201,1225,1222.75,1213.95,2579159,3.13E+14,54945,1579827,0.6125
6-27-16,HDFC,EQ,1222.75,1211.1,1229.75,1210.55,1217,1214.6,1220.71,1699797,2.07E+14,53778,1111703,0.654
6-28-16,HDFC,EQ,1214.6,1211.25,1231.65,1211.25,1229,1228.9,1223.4,1264518,1.55E+14,76645,712798,0.5637
6-29-16,HDFC,EQ,1228.9,1233.05,1251,1231.05,1248,1248.55,1243.05,1880015,2.34E+14,77204,1282782,0.6823
6-30-16,HDFC,EQ,1248.55,1260,1266.25,1243.05,1252.6,1253.6,1254.52,4774341,5.99E+14,105864,3389347,0.7099
7-01-16,HDFC,EQ,1253.6,1253.5,1262.8,1237.7,1243,1242.35,1250.14,2112124,2.64E+14,67497,1415232,0.6701
7-04-16,HDFC,EQ,1242.35,1252,1266.1,1247,1259.6,1256.25,1257.68,1125696,1.42E+14,49123,699228,0.6212
7-05-16,HDFC,EQ,1256.25,1257.5,1263.45,1245.7,1259.45,1260.7,1255.49,1261841,1.58E+14,33726,907038,0.7188
7-07-16,HDFC,EQ,1260.7,1262,1295.4,1253.4,1293,1290.55,1280.24,2760950,3.53E+14,144405,1922737,0.6964
7-08-16,HDFC,EQ,1290.55,1290,1301.7,1272.7,1287.95,1286.9,1283.95,2361470,3.03E+14,65398,1860459,0.7878
7-11-16,HDFC,EQ,1286.9,1300,1322,1298.05,1322,1314.1,1310.68,1873706,2.46E+14,87539,1330112,0.7099
7-12-16,HDFC,EQ,1314.1,1320.5,1337.8,1319.1,1332.45,1333.75,1327.68,1743750,2.32E+14,53245,1203574,0.6902
7-13-16,HDFC,EQ,1333.75,1333,1337.75,1316.15,1325.8,1330.45,1328.11,3059127,4.06E+14,108519,2325277,0.7601
7-14-16,HDFC,EQ,1330.45,1328.4,1340.2,1318.05,1337.65,1336.95,1326.82,1416877,1.88E+14,54450,987611,0.697
7-15-16,HDFC,EQ,1336.95,1325.05,1370,1320,1359.85,1364.1,1348.4,2180001,2.94E+14,76115,1333287,0.6116
7-18-16,HDFC,EQ,1364.1,1364,1386.4,1338,1344.55,1346.35,1356.83,2760273,3.75E+14,90095,1858300,0.6732
7-19-16,HDFC,EQ,1346.35,1346.35,1355.95,1331.25,1339.1,1338.55,1338.78,2534832,3.39E+14,91579,1857622,0.7328
7-20-16,HDFC,EQ,1338.55,1339.9,1345.8,1325.3,1338,1334.45,1332.83,2673186,3.56E+14,68221,2089307,0.7816
7-21-16,HDFC,EQ,1334.45,1335.95,1345,1328.15,1328.15,1332.9,1336.97,1524359,2.04E+14,58763,1043193,0.6843
7-22-16,HDFC,EQ,1332.9,1333.95,1361.15,1326.7,1361.1,1357,1343.6,1523892,2.05E+14,58991,1038237,0.6813
7-25-16,HDFC,EQ,1357,1355.5,1387,1350.4,1382,1382,1373.17,2693450,3.70E+14,61386,1884547,0.6997
7-26-16,HDFC,EQ,1382,1383.7,1385,1362.2,1368.8,1367.45,1374,2852587,3.92E+14,89512,2385284,0.8362
7-27-16,HDFC,EQ,1367.45,1376.9,1398.1,1368.55,1386.25,1387.7,1383.22,3451819,4.77E+14,127074,1868719,0.5414
7-28-16,HDFC,EQ,1387.7,1390.3,1410,1374,1406.7,1402.15,1390.07,5473387,7.61E+14,91935,4280250,0.782
7-29-16,HDFC,EQ,1402.15,1407.95,1407.95,1373,1375,1374.5,1378.45,3347082,4.61E+14,104810,2659310,0.7945
8-01-16,HDFC,EQ,1374.5,1385,1397.45,1368,1376.55,1374.3,1382.3,3040038,4.20E+14,85726,2302799,0.7575
8-02-16,HDFC,EQ,1374.3,1371.8,1373.35,1334.05,1338,1342.15,1349.3,3509100,4.73E+14,143827,2751396,0.7841
8-03-16,HDFC,EQ,1342.15,1342.15,1342.15,1316.4,1325.95,1325.45,1324.09,3806460,5.04E+14,96941,2993982,0.7866
8-04-16,HDFC,EQ,1325.45,1331.3,1333.7,1313.1,1320.55,1320.15,1319.53,2223224,2.93E+14,92437,1631016,0.7336
8-05-16,HDFC,EQ,1320.15,1330,1350,1322.55,1347.9,1342.1,1335.6,2210679,2.95E+14,78058,1740912,0.7875
8-08-16,HDFC,EQ,1342.1,1350,1370.6,1345.6,1363.35,1367.45,1358.23,2196658,2.98E+14,63854,1581696,0.72
8-09-16,HDFC,EQ,1367.45,1375,1376,1331.5,1342.05,1343,1347.21,3160963,4.26E+14,119581,2261134,0.7153
8-10-16,HDFC,EQ,1343,1343.35,1349,1325.35,1337,1337.15,1333.98,2397117,3.20E+14,59048,1925059,0.8031
8-11-16,HDFC,EQ,1337.15,1339,1353.1,1331,1348.05,1348.45,1340.57,2774737,3.72E+14,78202,2179605,0.7855
8-12-16,HDFC,EQ,1348.45,1354,1383.8,1352.55,1375.75,1382.15,1371.64,4666213,6.40E+14,111631,3911639,0.8383
8-16-16,HDFC,EQ,1382.15,1378,1385,1348.1,1361.7,1358.55,1363.1,3860834,5.26E+14,147390,3243242,0.84
8-17-16,HDFC,EQ,1358.55,1350.5,1372.45,1350.5,1364.85,1366.9,1365.11,2627238,3.59E+14,92704,2121444,0.8075
8-18-16,HDFC,EQ,1366.9,1369.5,1377.75,1363.75,1375,1374.3,1372.11,2889535,3.96E+14,100143,2154114,0.7455
8-19-16,HDFC,EQ,1374.3,1375,1376.15,1358.8,1372,1369.4,1364.85,2925379,3.99E+14,124907,2367131,0.8092
8-22-16,HDFC,EQ,1369.4,1370,1380.8,1357.6,1377.5,1377.55,1374.52,2069513,2.84E+14,83671,1685144,0.8143
8-23-16,HDFC,EQ,1377.55,1373.65,1380,1362.25,1379.05,1375.15,1369.05,1766716,2.42E+14,68761,1377953,0.78
8-24-16,HDFC,EQ,1375.15,1386.3,1386.8,1366.25,1383.7,1382.85,1374.27,1692693,2.33E+14,72856,1248431,0.7375
8-25-16,HDFC,EQ,1382.85,1380.65,1390,1352.3,1355.3,1357.5,1367.03,1846727,2.52E+14,50002,1203576,0.6517
8-26-16,HDFC,EQ,1357.5,1361.5,1371.15,1349,1362.55,1366.35,1357.11,1478521,2.01E+14,71065,986327,0.6671
8-29-16,HDFC,EQ,1366.35,1364.9,1379.5,1357.65,1375.7,1375.5,1373.12,1371236,1.88E+14,97362,1008055,0.7351
8-30-16,HDFC,EQ,1375.5,1379.9,1394.25,1373.6,1390.5,1392.1,1385.04,2039705,2.83E+14,85039,1559152,0.7644
8-31-16,HDFC,EQ,1392.1,1390.1,1414,1390,1409.85,1405.45,1402.51,5712564,8.01E+14,140586,4246344,0.7433
9-01-16,HDFC,EQ,1405.45,1412,1430,1405.3,1425.9,1424.75,1419.4,2336511,3.32E+14,109988,1714755,0.7339
9-02-16,HDFC,EQ,1424.75,1426.5,1441.95,1421.05,1439.35,1439.15,1436.32,2435712,3.50E+14,91643,1659031,0.6811
9-06-16,HDFC,EQ,1439.15,1453,1462,1442,1460,1458.05,1452.15,2249067,3.27E+14,62412,1772356,0.788
9-07-16,HDFC,EQ,1458.05,1464,1464,1416.25,1433.25,1427.15,1430.79,2282112,3.27E+14,81247,1699166,0.7446
9-08-16,HDFC,EQ,1427.15,1432.75,1442.8,1428.1,1437,1437.8,1435.55,1135659,1.63E+14,88538,811200,0.7143
9-09-16,HDFC,EQ,1437.8,1442,1442,1396.55,1412.55,1410.65,1407.94,3028457,4.26E+14,124538,2228142,0.7357
9-12-16,HDFC,EQ,1410.65,1390,1410,1373.7,1398,1399.05,1395.48,2322859,3.24E+14,69127,1741713,0.7498
9-14-16,HDFC,EQ,1399.05,1391.05,1397.9,1378.5,1395,1392.2,1387.44,2442783,3.39E+14,95800,1869692,0.7654
9-15-16,HDFC,EQ,1392.2,1393.1,1412.5,1390.4,1408.55,1410.05,1400.75,1519406,2.13E+14,91194,1080120,0.7109
9-16-16,HDFC,EQ,1410.05,1416.7,1417,1393,1394,1397.35,1402.45,5047304,7.08E+14,103352,4010829,0.7946
9-19-16,HDFC,EQ,1397.35,1399.9,1401,1386,1394.7,1392.8,1391.37,1515698,2.11E+14,58808,1191347,0.786
9-20-16,HDFC,EQ,1392.8,1390,1396,1382.25,1394.9,1393.1,1389.6,2123466,2.95E+14,54923,1738031,0.8185
9-21-16,HDFC,EQ,1393.1,1392.35,1406,1388.55,1392.55,1392.35,1397,2262794,3.16E+14,73954,1830041,0.8088
9-22-16,HDFC,EQ,1392.35,1405.9,1419.4,1402,1415,1413.25,1411.24,2777234,3.92E+14,100119,2272068,0.8181
9-23-16,HDFC,EQ,1413.25,1418,1427.2,1412,1424,1425.1,1420.99,1369990,1.95E+14,42623,1009877,0.7371
9-26-16,HDFC,EQ,1425.1,1417.3,1424.2,1403.1,1414,1412.45,1408.8,1999367,2.82E+14,71354,1621686,0.8111
9-27-16,HDFC,EQ,1412.45,1415.7,1423,1406,1420,1418.9,1416.63,1288154,1.82E+14,47654,936475,0.727
9-28-16,HDFC,EQ,1418.9,1418.1,1432,1417.15,1420.8,1423.55,1425.01,1322605,1.88E+14,41642,855994,0.6472
9-29-16,HDFC,EQ,1423.55,1428.5,1432.95,1392.6,1402.15,1401.4,1405.36,3386269,4.76E+14,49983,2364983,0.6984
9-30-16,HDFC,EQ,1401.4,1396.9,1399.2,1381.8,1394.95,1393.45,1389.19,2719424,3.78E+14,67352,2090851,0.7689
10-03-16,HDFC,EQ,1393.45,1401,1430.2,1386,1424.3,1425.5,1412.75,1189432,1.68E+14,70398,701235,0.5896
10-04-16,HDFC,EQ,1425.5,1423.25,1435.2,1416.1,1432,1432.4,1426.49,2188072,3.12E+14,56442,1689229,0.772
10-05-16,HDFC,EQ,1432.4,1435,1437.35,1414.35,1423,1423.15,1422.71,1127576,1.60E+14,61142,614336,0.5448
10-06-16,HDFC,EQ,1423.15,1425.2,1433.9,1418.2,1423,1426,1425.66,1367425,1.95E+14,59356,1025389,0.7499
10-07-16,HDFC,EQ,1426,1426,1426,1398.4,1400.1,1403.7,1406.05,1275355,1.79E+14,57784,871099,0.683
10-10-16,HDFC,EQ,1403.7,1408,1412,1386.15,1394.5,1391.45,1392.25,966179,1.35E+14,41691,659564,0.6827
10-13-16,HDFC,EQ,1391.45,1385,1400,1335.05,1336.5,1338.9,1349.81,3233878,4.37E+14,173013,2417828,0.7477
10-14-16,HDFC,EQ,1338.9,1340.8,1342,1312.9,1320,1316.05,1324.12,3014689,3.99E+14,118975,2484602,0.8242
10-17-16,HDFC,EQ,1316.05,1321.95,1322.95,1297.15,1304,1301.95,1305.13,2134599,2.79E+14,84842,1618337,0.7581
10-18-16,HDFC,EQ,1301.95,1307,1357.7,1306.55,1355,1355.25,1339.93,2217709,2.97E+14,84213,1606292,0.7243
10-19-16,HDFC,EQ,1355.25,1358.9,1359.25,1336.15,1339.65,1342.15,1343.34,1840483,2.47E+14,70966,1139562,0.6192
10-20-16,HDFC,EQ,1342.15,1348,1368,1345.3,1360,1359.95,1360.47,1708024,2.32E+14,65453,1149633,0.6731
10-21-16,HDFC,EQ,1359.95,1361.45,1361.45,1331.05,1339,1336.55,1336.98,3175886,4.25E+14,123151,2668186,0.8401
10-24-16,HDFC,EQ,1336.55,1341.35,1350,1333.05,1345,1344,1342.12,923522,1.24E+14,28560,617742,0.6689
